HashTableMultiShard, ycsb-b, 1, 8, 8, 8, 100000000, 0.509, 1.964, -1.000
HashTableMultiShard, ycsb-b, 8, 8, 8, 8, 100000000, 3.322, 2.408, -1.000
HashTableMultiShard, ycsb-b, 16, 8, 8, 8, 100000000, 5.718, 2.798, -1.000
HashTableMultiShard, ycsb-b, 24, 8, 8, 8, 100000000, 8.218, 2.920, -1.000
HashTableMultiShard, ycsb-b, 32, 8, 8, 8, 100000000, 9.634, 3.322, -1.000
HashTableMultiShard, ycsb-b, 40, 8, 8, 8, 100000000, 9.555, 4.186, -1.000
HashTableMultiShard, ycsb-b, 48, 8, 8, 8, 100000000, 11.505, 4.172, -1.000
HashTableMultiShard, ycsb-b, 56, 8, 8, 8, 100000000, 8.340, 6.715, -1.000
HashTableMultiShard, ycsb-b, 64, 8, 8, 8, 100000000, 7.470, 8.568, -1.000
HashTableMultiShard, ycsb-b, 72, 8, 8, 8, 100000000, 7.352, 9.794, -1.000
HashTableMultiShard, ycsb-b, 80, 8, 8, 8, 100000000, 6.946, 11.518, -1.000
HashTableMultiShard, ycsb-b, 88, 8, 8, 8, 100000000, 6.137, 14.340, -1.000
HashTableMultiShard, ycsb-b, 96, 8, 8, 8, 100000000, 5.128, 18.721, -1.000
HashTableMultiShard, ycsb-b, 1, 8, 8, 8, 100000000, 0.500, 1.998, -1.000
HashTableMultiShard, ycsb-b, 8, 8, 8, 8, 100000000, 3.439, 2.326, -1.000
HashTableMultiShard, ycsb-b, 16, 8, 8, 8, 100000000, 6.444, 2.483, -1.000
HashTableMultiShard, ycsb-b, 24, 8, 8, 8, 100000000, 10.064, 2.385, -1.000
HashTableMultiShard, ycsb-b, 32, 8, 8, 8, 100000000, 13.644, 2.345, -1.000
HashTableMultiShard, ycsb-b, 40, 8, 8, 8, 100000000, 15.493, 2.582, -1.000
HashTableMultiShard, ycsb-b, 48, 8, 8, 8, 100000000, 17.087, 2.809, -1.000
HashTableMultiShard, ycsb-b, 56, 8, 8, 8, 100000000, 18.430, 3.039, -1.000
HashTableMultiShard, ycsb-b, 64, 8, 8, 8, 100000000, 8.868, 7.217, -1.000
HashTableMultiShard, ycsb-b, 72, 8, 8, 8, 100000000, 7.971, 9.033, -1.000
HashTableMultiShard, ycsb-b, 80, 8, 8, 8, 100000000, 5.594, 14.300, -1.000
HashTableMultiShard, ycsb-b, 88, 8, 8, 8, 100000000, 4.202, 20.944, -1.000
HashTableMultiShard, ycsb-b, 96, 8, 8, 8, 100000000, 3.064, 31.336, -1.000
HashTableMultiShard, ycsb-b, 1, 8, 8, 8, 100000000, 0.496, 2.017, -1.000
HashTableMultiShard, ycsb-b, 8, 8, 8, 8, 100000000, 3.418, 2.341, -1.000
HashTableMultiShard, ycsb-b, 16, 8, 8, 8, 100000000, 6.648, 2.407, -1.000
HashTableMultiShard, ycsb-b, 24, 8, 8, 8, 100000000, 10.194, 2.354, -1.000
HashTableMultiShard, ycsb-b, 32, 8, 8, 8, 100000000, 12.850, 2.490, -1.000
HashTableMultiShard, ycsb-b, 40, 8, 8, 8, 100000000, 14.608, 2.738, -1.000
HashTableMultiShard, ycsb-b, 48, 8, 8, 8, 100000000, 16.814, 2.855, -1.000
HashTableMultiShard, ycsb-b, 56, 8, 8, 8, 100000000, 17.854, 3.137, -1.000
HashTableMultiShard, ycsb-b, 64, 8, 8, 8, 100000000, 13.218, 4.842, -1.000
HashTableMultiShard, ycsb-b, 72, 8, 8, 8, 100000000, 9.782, 7.360, -1.000
HashTableMultiShard, ycsb-b, 80, 8, 8, 8, 100000000, 7.710, 10.376, -1.000
HashTableMultiShard, ycsb-b, 88, 8, 8, 8, 100000000, 6.748, 13.040, -1.000
HashTableMultiShard, ycsb-b, 96, 8, 8, 8, 100000000, 9.467, 10.140, -1.000
HashTableMultiShard, ycsb-b, 1, 8, 8, 8, 100000000, 0.495, 2.022, -1.000
HashTableMultiShard, ycsb-b, 8, 8, 8, 8, 100000000, 3.562, 2.246, -1.000
HashTableMultiShard, ycsb-b, 16, 8, 8, 8, 100000000, 6.872, 2.328, -1.000
HashTableMultiShard, ycsb-b, 24, 8, 8, 8, 100000000, 9.699, 2.474, -1.000
HashTableMultiShard, ycsb-b, 32, 8, 8, 8, 100000000, 12.107, 2.643, -1.000
HashTableMultiShard, ycsb-b, 40, 8, 8, 8, 100000000, 14.943, 2.677, -1.000
HashTableMultiShard, ycsb-b, 48, 8, 8, 8, 100000000, 16.757, 2.865, -1.000
HashTableMultiShard, ycsb-b, 56, 8, 8, 8, 100000000, 18.926, 2.959, -1.000
HashTableMultiShard, ycsb-b, 64, 8, 8, 8, 100000000, 20.209, 3.167, -1.000
HashTableMultiShard, ycsb-b, 72, 8, 8, 8, 100000000, 20.331, 3.541, -1.000
HashTableMultiShard, ycsb-b, 80, 8, 8, 8, 100000000, 20.198, 3.961, -1.000
HashTableMultiShard, ycsb-b, 88, 8, 8, 8, 100000000, 20.690, 4.253, -1.000
HashTableMultiShard, ycsb-b, 96, 8, 8, 8, 100000000, 20.882, 4.597, -1.000
