rdma-read-shared-qp, 1, 8, 8, 14.520, 1.903, 80.964
rdma-read-shared-qp, 8, 8, 8, 4.430, 0.581, 95.127
rdma-read-shared-qp, 16, 8, 8, 3.352, 0.439, 77.300
rdma-read-shared-qp, 24, 8, 8, 3.023, 0.396, 79.196
rdma-read-shared-qp, 32, 8, 8, 2.607, 0.342, 77.885
rdma-read-shared-qp, 40, 8, 8, 2.260, 0.296, 76.808
rdma-read-shared-qp, 48, 8, 8, 2.046, 0.268, 76.193
rdma-read-shared-qp, 56, 8, 8, 2.015, 0.264, 77.762
rdma-read-shared-qp, 64, 8, 8, 2.012, 0.264, 78.912
rdma-read-shared-qp, 72, 8, 8, 1.903, 0.249, 78.517
rdma-read-shared-qp, 80, 8, 8, 1.930, 0.253, 76.473
rdma-read-shared-qp, 88, 8, 8, 1.833, 0.240, 77.977
rdma-read-shared-qp, 96, 8, 8, 1.946, 0.255, 81.968
rdma-read-mul-4, 1, 8, 8, 14.520, 1.903, 80.364
rdma-read-mul-4, 8, 8, 8, 9.585, 1.256, 81.266
rdma-read-mul-4, 16, 8, 8, 19.486, 2.554, 85.796
rdma-read-mul-4, 24, 8, 8, 27.680, 3.628, 90.472
rdma-read-mul-4, 32, 8, 8, 38.188, 5.005, 94.324
rdma-read-mul-4, 40, 8, 8, 54.301, 7.117, 103.720
rdma-read-mul-4, 48, 8, 8, 59.573, 7.808, 105.989
rdma-read-mul-4, 56, 8, 8, 68.535, 8.983, 115.540
rdma-read-mul-4, 64, 8, 8, 69.456, 9.104, 114.336
rdma-read-mul-4, 72, 8, 8, 87.720, 11.498, 124.475
rdma-read-mul-4, 80, 8, 8, 78.981, 10.352, 127.800
rdma-read-mul-4, 88, 8, 8, 81.289, 10.655, 131.400
rdma-read-mul-4, 96, 8, 8, 92.023, 12.062, 141.822
rdma-read-mul-2, 1, 8, 8, 14.513, 1.902, 79.454
rdma-read-mul-2, 8, 8, 8, 24.564, 3.220, 84.762
rdma-read-mul-2, 16, 8, 8, 64.865, 8.502, 92.684
rdma-read-mul-2, 24, 8, 8, 109.617, 14.368, 106.740
rdma-read-mul-2, 32, 8, 8, 138.503, 18.154, 115.019
rdma-read-mul-2, 40, 8, 8, 148.893, 19.516, 126.184
rdma-read-mul-2, 48, 8, 8, 151.951, 19.916, 132.748
rdma-read-mul-2, 56, 8, 8, 165.569, 21.701, 151.374
rdma-read-mul-2, 64, 8, 8, 173.800, 22.780, 154.005
rdma-read-mul-2, 72, 8, 8, 181.377, 23.773, 163.660
rdma-read-mul-2, 80, 8, 8, 171.820, 22.521, 185.239
rdma-read-mul-2, 88, 8, 8, 155.380, 20.366, 192.586
rdma-read-mul-2, 96, 8, 8, 143.953, 18.868, 194.364
rdma-read-per-qp, 1, 8, 8, 14.629, 1.917, 1152.741
rdma-read-per-qp, 8, 8, 8, 113.078, 14.821, 1156.233
rdma-read-per-qp, 16, 8, 8, 221.524, 29.036, 1161.423
rdma-read-per-qp, 24, 8, 8, 297.831, 39.037, 1172.724
rdma-read-per-qp, 32, 8, 8, 298.197, 39.085, 1173.084
rdma-read-per-qp, 40, 8, 8, 246.291, 32.282, 1184.314
rdma-read-per-qp, 48, 8, 8, 224.555, 29.433, 1193.427
rdma-read-per-qp, 56, 8, 8, 178.100, 23.344, 1200.659
rdma-read-per-qp, 64, 8, 8, 175.500, 23.003, 1207.668
rdma-read-per-qp, 72, 8, 8, 163.348, 21.410, 1218.185
rdma-read-per-qp, 80, 8, 8, 158.981, 20.838, 1226.912
rdma-read-per-qp, 88, 8, 8, 152.637, 20.006, 1236.462
rdma-read-per-qp, 96, 8, 8, 146.165, 19.158, 1236.771
rdma-read-per-doorbell, 1, 8, 8, 13.800, 1.809, 1157.446
rdma-read-per-doorbell, 8, 8, 8, 110.894, 14.535, 1156.841
rdma-read-per-doorbell, 16, 8, 8, 219.038, 28.710, 1165.508
rdma-read-per-doorbell, 24, 8, 8, 321.064, 42.083, 1173.650
rdma-read-per-doorbell, 32, 8, 8, 421.150, 55.201, 1181.062
rdma-read-per-doorbell, 40, 8, 8, 490.589, 64.302, 1185.782
rdma-read-per-doorbell, 48, 8, 8, 575.127, 75.383, 1194.428
rdma-read-per-doorbell, 56, 8, 8, 645.197, 84.567, 1201.074
rdma-read-per-doorbell, 64, 8, 8, 689.129, 90.325, 1209.308
rdma-read-per-doorbell, 72, 8, 8, 758.528, 99.422, 1218.907
rdma-read-per-doorbell, 80, 8, 8, 804.795, 105.486, 1228.487
rdma-read-per-doorbell, 88, 8, 8, 838.092, 109.850, 1235.541
rdma-read-per-doorbell, 96, 8, 8, 848.217, 111.177, 1245.924
