rdma-read-per-qp, 1, 16, 8, 20.681, 2.711, 1148.258
rdma-read-per-qp, 8, 16, 8, 165.369, 21.675, 1172.250
rdma-read-per-qp, 16, 16, 8, 316.387, 41.469, 1161.039
rdma-read-per-qp, 24, 16, 8, 352.460, 46.198, 1169.756
rdma-read-per-qp, 32, 16, 8, 309.364, 40.549, 1176.351
rdma-read-per-qp, 40, 16, 8, 254.608, 33.372, 1181.401
rdma-read-per-qp, 48, 16, 8, 221.653, 29.052, 1192.060
rdma-read-per-qp, 56, 16, 8, 199.141, 26.102, 1196.735
rdma-read-per-qp, 64, 16, 8, 186.924, 24.500, 1209.533
rdma-read-per-qp, 72, 16, 8, 177.463, 23.260, 1212.709
rdma-read-per-qp, 80, 16, 8, 175.290, 22.976, 1219.563
rdma-read-per-qp, 88, 16, 8, 172.183, 22.568, 1230.003
rdma-read-per-qp, 96, 16, 8, 160.113, 20.986, 1239.714
rdma-read-per-doorbell, 1, 16, 8, 19.375, 2.540, 1149.732
rdma-read-per-doorbell, 8, 16, 8, 159.423, 20.896, 1150.083
rdma-read-per-doorbell, 16, 16, 8, 317.046, 41.556, 1162.506
rdma-read-per-doorbell, 24, 16, 8, 465.562, 61.022, 1171.114
rdma-read-per-doorbell, 32, 16, 8, 592.423, 77.650, 1174.245
rdma-read-per-doorbell, 40, 16, 8, 685.119, 89.800, 1184.368
rdma-read-per-doorbell, 48, 16, 8, 785.361, 102.939, 1190.757
rdma-read-per-doorbell, 56, 16, 8, 846.098, 110.900, 1202.099
rdma-read-per-doorbell, 64, 16, 8, 845.852, 110.867, 1208.723
rdma-read-per-doorbell, 72, 16, 8, 821.866, 107.724, 1219.264
rdma-read-per-doorbell, 80, 16, 8, 757.569, 99.296, 1228.912
rdma-read-per-doorbell, 88, 16, 8, 660.561, 86.581, 1233.579
rdma-read-per-doorbell, 96, 16, 8, 611.425, 80.141, 1236.309
rdma-read-work-req-throt, 1, 16, 8, 19.018, 2.493, 1155.941
rdma-read-work-req-throt, 8, 16, 8, 159.132, 20.858, 1153.558
rdma-read-work-req-throt, 16, 16, 8, 300.764, 39.422, 1164.557
rdma-read-work-req-throt, 24, 16, 8, 445.985, 58.456, 1169.413
rdma-read-work-req-throt, 32, 16, 8, 581.623, 76.234, 1177.702
rdma-read-work-req-throt, 40, 16, 8, 667.003, 87.425, 1184.508
rdma-read-work-req-throt, 48, 16, 8, 754.349, 98.874, 1192.680
rdma-read-work-req-throt, 56, 16, 8, 829.294, 108.697, 1204.961
rdma-read-work-req-throt, 64, 16, 8, 838.287, 109.876, 1211.244
rdma-read-work-req-throt, 72, 16, 8, 819.364, 107.396, 1218.503
rdma-read-work-req-throt, 80, 16, 8, 835.167, 109.467, 1224.358
rdma-read-work-req-throt, 88, 16, 8, 842.396, 110.414, 1229.923
rdma-read-work-req-throt, 96, 16, 8, 835.540, 109.516, 1248.494
