rdma-write-per-doorbell, 60, 4, 8, 402.367, 52.739, 1225.486
rdma-write-per-doorbell, 60, 8, 8, 577.891, 75.745, 1230.418
rdma-write-per-doorbell, 60, 16, 8, 706.228, 92.567, 1228.207
rdma-write-per-doorbell, 60, 24, 8, 506.253, 66.356, 1229.865
rdma-write-per-doorbell, 60, 32, 8, 496.424, 65.067, 1229.081
rdma-write-per-doorbell, 72, 1, 8, 183.890, 24.103, 1245.532
rdma-write-per-doorbell, 72, 4, 8, 453.722, 59.470, 1235.371
rdma-write-per-doorbell, 72, 8, 8, 630.202, 82.602, 1235.805
rdma-write-per-doorbell, 72, 16, 8, 517.400, 67.817, 1238.922
rdma-write-per-doorbell, 72, 24, 8, 490.308, 64.266, 1241.129
rdma-write-per-doorbell, 72, 32, 8, 487.642, 63.916, 1238.030
rdma-write-per-doorbell, 84, 1, 8, 208.457, 27.323, 1248.714
rdma-write-per-doorbell, 84, 4, 8, 499.379, 65.455, 1251.579
rdma-write-per-doorbell, 84, 8, 8, 656.209, 86.011, 1247.093
rdma-write-per-doorbell, 84, 16, 8, 489.936, 64.217, 1251.766
rdma-write-per-doorbell, 84, 24, 8, 482.324, 63.219, 1253.624
rdma-write-per-doorbell, 84, 32, 8, 478.282, 62.689, 1251.521
rdma-write-per-doorbell, 96, 1, 8, 230.400, 30.199, 1265.102
rdma-write-per-doorbell, 96, 4, 8, 535.126, 70.140, 1262.150
rdma-write-per-doorbell, 96, 8, 8, 689.426, 90.364, 1259.437
rdma-write-per-doorbell, 96, 16, 8, 478.670, 62.740, 1261.807
rdma-write-per-doorbell, 96, 24, 8, 481.439, 63.103, 1263.018
rdma-write-per-doorbell, 96, 32, 8, 481.148, 63.065, 1265.185
